No.,Food Item,Category,1 Serving Size,Total Weight (g),Protein (g),Fats (g),Carbohydrates (g),Calories (kcal),Breakfast,Snack 1,Lunch,Snack 2,Dinner,User Preference,Source
434,Pickled Traditional Edamame,Protein,1 medium chicken thigh,85.88,16.23,5.17,0.44,113.2,0,0,0,0,0,1.0,Synthetic
435,Baked Blend White Beans,Protein,1/2 small chicken breast,54.23,20.94,0.5,2.07,96.5,0,0,0,0,0,0.25,Synthetic
436,Extra-Virgin Medley Edamame,Protein,1/2 small chicken breast,96.7,19.8,7.48,0.0,146.5,1,0,0,0,0,0.25,Synthetic
437,Frozen Medley Mackerel Fillet,Protein,Palm-sized portion,114.38,24.09,7.49,0.0,163.8,0,0,0,0,0,0.25,Synthetic
438,Homemade Variety White Beans,Protein,Palm-sized portion,97.81,7.46,0.5,3.46,48.2,1,0,1,0,0,0.25,Synthetic
439,Marinated Variety Tofu,Protein,1 medium chicken thigh,96.06,20.02,13.68,0.79,206.4,0,0,0,0,1,0.0,Synthetic
440,Marinated Premium Salmon Fillet,Protein,1/2 small chicken breast,144.0,13.43,4.47,1.66,100.6,0,0,0,0,0,0.5,Synthetic
441,Extra-Virgin Garden Egg Omelette,Protein,1/2 small chicken breast,89.71,9.97,9.63,3.81,141.8,1,0,0,0,1,1.0,Synthetic
442,Steamed Arabian Lamb Chop,Protein,1 egg,57.8,25.44,8.56,3.53,192.9,0,0,0,0,0,0.0,Synthetic
443,Pickled Wild Shrimp,Protein,1 egg,64.87,7.74,11.2,0.0,131.8,1,0,0,0,1,0.25,Synthetic
444,Premium Special Shrimp,Protein,1 egg,71.32,16.84,1.29,0.24,79.9,0,0,0,0,1,0.25,Synthetic
445,Fresh Variety Sardines,Protein,1 medium chicken thigh,80.58,23.77,0.5,0.0,99.6,0,0,0,0,0,0.75,Synthetic
446,Seasonal Garden Beef Steak,Protein,1 piece,65.47,22.1,2.55,3.28,124.5,0,0,0,0,1,0.75,Synthetic
447,Fresh Blend Turkey Slices,Protein,1 piece,45.87,14.83,8.84,1.05,143.1,0,0,0,0,0,0.5,Synthetic
448,Spiced Premium Cod Fillet,Protein,Palm-sized portion,57.77,14.14,3.46,1.52,93.8,0,0,1,0,0,0.75,Synthetic
449,Whole Original Beef Strips,Protein,1/2 small chicken breast,101.91,16.98,7.62,4.88,156.0,1,0,0,0,0,0.25,Synthetic
450,Roasted Arabian Chickpeas,Protein,1 egg,52.17,10.12,11.61,0.0,145.0,0,0,0,0,0,0.25,Synthetic
451,Boiled Mix Salmon Fillet,Protein,Palm-sized portion,40.6,13.26,6.92,1.73,122.2,0,0,1,0,0,0.75,Synthetic
452,Extra-Virgin Farm-Fresh Beef Strips,Protein,Palm-sized portion,67.36,6.15,0.98,3.67,48.1,0,0,0,0,1,1.0,Synthetic
453,Extra-Virgin Variety Chicken Breast,Protein,Palm-sized portion,87.35,23.0,9.83,2.7,191.3,0,0,1,0,0,1.0,Synthetic
454,Plain Heritage Sardines,Protein,1 medium chicken thigh,116.08,9.75,5.73,0.32,91.9,0,0,0,0,1,0.75,Synthetic
455,Whipped Blend Turkey Slices,Protein,1 piece,96.04,22.22,5.38,4.0,153.3,1,0,1,0,1,0.25,Synthetic
456,Pickled Mix Turkey Slices,Protein,1 egg,58.15,16.16,4.15,0.0,102.0,1,0,0,0,1,0.25,Synthetic
457,Pickled Heritage Tofu,Protein,Palm-sized portion,129.05,23.87,6.68,0.0,155.6,0,0,0,0,0,0.25,Synthetic
458,Fortified Blend Mackerel Fillet,Protein,Palm-sized portion,51.3,22.79,7.05,0.05,154.8,0,0,0,0,1,0.75,Synthetic
459,Roasted Arabian Tuna Fillet,Protein,1 medium chicken thigh,76.86,11.94,11.74,1.76,160.5,0,0,0,0,1,0.75,Synthetic
460,Fresh Traditional Sardines,Protein,1/2 small chicken breast,56.18,11.52,9.07,3.51,141.8,0,0,0,0,0,0.5,Synthetic
461,Herb-Infused Premium Sardines,Protein,Palm-sized portion,122.09,15.69,1.6,3.05,89.4,0,0,0,0,0,0.25,Synthetic
462,Enriched Selection Cod Fillet,Protein,1 egg,107.6,18.81,10.45,0.0,169.3,0,0,0,0,0,0.75,Synthetic
463,Marinated Farm-Fresh Mackerel Fillet,Protein,Palm-sized portion,71.77,27.14,5.77,0.0,160.5,0,0,0,0,1,0.25,Synthetic
464,Homemade Mix Tempeh,Protein,1 medium chicken thigh,43.93,9.48,3.42,2.86,80.1,1,0,0,0,0,0.25,Synthetic
465,Marinated Special Chickpeas,Protein,Palm-sized portion,58.9,29.39,0.5,0.89,125.6,0,0,0,0,1,0.25,Synthetic
466,Organic Variety Chickpeas,Protein,Palm-sized portion,47.18,20.96,5.25,0.0,131.1,1,0,1,0,0,1.0,Synthetic
467,Marinated Classic Tuna Fillet,Protein,Palm-sized portion,93.82,13.53,1.81,0.0,70.4,0,0,0,0,1,0.75,Synthetic
468,Grilled Bahraini Tuna Fillet,Protein,1 piece,76.35,23.53,0.5,0.0,98.6,0,0,0,0,1,0.75,Synthetic
469,Raw Bahraini Beef Strips,Protein,1/2 small chicken breast,133.06,23.52,5.74,0.0,145.7,0,0,0,0,1,1.0,Synthetic
470,Unsalted Mix Sardines,Protein,1 egg,51.93,12.49,16.14,0.35,196.6,1,0,0,0,0,0.75,Synthetic
471,Plain Special Shrimp,Protein,1/2 small chicken breast,99.11,20.32,11.4,3.14,196.4,0,0,0,0,0,0.75,Synthetic
472,Whipped Style White Beans,Protein,Palm-sized portion,114.52,19.92,5.39,1.13,132.7,0,0,0,0,1,0.75,Synthetic
473,Raw Special Cod Fillet,Protein,1 medium chicken thigh,52.1,22.15,5.36,1.48,142.8,0,0,0,0,1,0.75,Synthetic
474,Local Selection Beef Steak,Protein,1 medium chicken thigh,81.19,5.84,5.03,0.07,68.9,1,0,0,0,0,0.0,Synthetic
475,Roasted Medley Tuna Fillet,Protein,1 piece,107.07,24.66,1.5,1.09,116.5,0,0,0,0,0,1.0,Synthetic
476,Smoked Premium Pork Tenderloin,Protein,1 medium chicken thigh,60.6,14.15,5.41,1.23,110.2,0,0,1,0,0,1.0,Synthetic
477,High-Protein Special Tempeh,Protein,1 egg,55.41,28.41,5.59,0.0,163.9,0,0,0,0,1,0.75,Synthetic
478,Organic Garden Lamb Chop,Protein,1 medium chicken thigh,72.68,7.07,4.97,0.0,73.0,1,0,0,0,0,0.25,Synthetic
479,Fortified Variety White Beans,Protein,1 egg,96.33,23.6,6.61,4.07,170.2,1,0,0,0,1,0.75,Synthetic
480,Herb-Infused Special Salmon Fillet,Protein,1 piece,106.74,9.44,5.1,0.0,83.7,0,0,1,0,0,0.0,Synthetic
481,Pickled Bahraini Mackerel Fillet,Protein,Palm-sized portion,109.99,16.99,4.59,2.98,121.2,0,0,0,0,1,0.0,Synthetic
482,Unsalted Arabian Tuna Fillet,Protein,1 piece,86.2,19.23,6.82,2.08,146.6,0,0,0,0,1,0.25,Synthetic
483,Baked Original Chickpeas,Protein,1 piece,132.45,25.92,10.44,2.1,206.0,1,0,0,0,1,0.5,Synthetic
484,Raw Premium Chickpeas,Protein,1 piece,10.25,7.56,1.73,0.45,47.6,0,0,0,0,1,0.75,Synthetic
485,Premium Heritage Tuna Fillet,Protein,1/2 small chicken breast,87.75,5.46,0.85,0.0,29.5,0,0,0,0,0,0.75,Synthetic
486,Baked Classic Salmon Fillet,Protein,1/2 small chicken breast,46.54,5.6,9.25,0.0,105.7,0,0,0,0,0,0.0,Synthetic
487,Frozen Bahraini Lamb Chop,Protein,1 piece,96.41,26.68,4.74,0.81,152.6,0,0,0,0,1,0.5,Synthetic
488,Roasted Bahraini Beef Steak,Protein,1 piece,75.43,20.39,7.04,0.0,144.9,0,0,0,0,0,0.75,Synthetic
489,Reduced-Fat Arabian Tofu,Protein,1/2 small chicken breast,106.7,25.77,0.5,5.25,128.6,1,0,0,0,0,0.75,Synthetic
490,Raw Style Beef Steak,Protein,1 medium chicken thigh,103.18,18.59,1.8,0.47,92.4,1,0,0,0,0,0.5,Synthetic
491,Smoked Gourmet Black Beans,Protein,1 piece,103.5,22.62,7.42,2.16,165.9,0,0,1,0,0,1.0,Synthetic
492,Roasted Bahraini Shrimp,Protein,Palm-sized portion,81.33,9.2,7.19,2.79,112.7,0,0,0,0,1,0.5,Synthetic
493,Steamed Blend Beef Strips,Protein,1/2 small chicken breast,53.77,12.22,3.75,0.97,86.5,0,0,0,0,1,0.5,Synthetic
494,Raw Farm-Fresh Beef Strips,Protein,1 egg,38.41,18.55,6.96,2.36,146.3,0,0,0,0,1,0.5,Synthetic
495,Boiled Variety Egg Omelette,Protein,1 piece,90.1,11.73,0.5,0.0,51.4,1,0,1,0,1,0.75,Synthetic
496,Seasonal Heritage Turkey Slices,Protein,1/2 small chicken breast,133.33,6.7,4.75,2.92,81.2,1,0,0,0,1,0.0,Synthetic
497,Roasted Special Tuna Fillet,Protein,1 medium chicken thigh,70.3,31.0,8.66,2.49,211.9,1,0,1,0,1,1.0,Synthetic
498,Homemade Premium Tofu,Protein,Palm-sized portion,109.46,13.64,0.5,1.61,65.5,0,0,0,0,0,0.75,Synthetic
499,Dried Medley Lentils,Protein,1 egg,47.98,15.85,17.17,2.42,227.6,0,0,1,0,1,0.0,Synthetic
500,Smoked Wild Chickpeas,Protein,1 piece,134.66,28.9,1.37,0.0,127.9,1,0,0,0,1,0.0,Synthetic
501,Lightly-Salted Classic Egg Omelette,Protein,1 medium chicken thigh,75.98,19.22,8.4,1.63,159.0,1,0,1,0,0,0.25,Synthetic
502,Natural Selection White Beans,Protein,Palm-sized portion,62.99,14.88,10.86,0.76,160.3,1,0,1,0,0,1.0,Synthetic
503,Whole Mix Turkey Slices,Protein,1 piece,107.58,14.12,8.29,0.22,132.0,0,0,0,0,0,0.5,Synthetic
504,Roasted Variety Black Beans,Protein,1 egg,35.14,15.51,15.52,1.23,206.6,0,0,0,0,0,1.0,Synthetic
505,Pickled Wild Cod Fillet,Protein,1/2 small chicken breast,70.95,23.08,3.71,3.53,139.8,1,0,1,0,1,0.5,Synthetic
506,Steamed Wild Beef Steak,Protein,Palm-sized portion,116.75,8.17,7.28,1.76,105.2,1,0,0,0,1,0.25,Synthetic
507,Local Original Chicken Breast,Protein,1 piece,106.32,21.37,11.33,0.0,187.4,0,0,0,0,0,1.0,Synthetic
508,Enriched Mix Beef Steak,Protein,1 medium chicken thigh,60.05,8.61,7.32,0.93,104.0,1,0,0,0,0,0.75,Synthetic
509,Low-Fat Arabian Tempeh,Protein,1 piece,89.92,15.48,10.1,0.0,152.8,0,0,0,0,1,0.0,Synthetic
510,Pickled Farm-Fresh Tuna Fillet,Protein,1 medium chicken thigh,68.37,22.79,7.3,1.53,163.0,1,0,1,0,1,0.0,Synthetic
511,Lightly-Salted Bahraini Shrimp,Protein,Palm-sized portion,117.04,27.82,0.5,1.77,122.9,1,0,0,0,1,0.75,Synthetic
512,Reduced-Fat Wild Cod Fillet,Protein,1 medium chicken thigh,86.48,19.77,3.14,0.1,107.7,0,0,0,0,1,0.75,Synthetic
513,Low-Fat Arabian Lentils,Protein,Palm-sized portion,46.67,20.96,13.76,2.01,215.7,1,0,0,0,0,0.25,Synthetic
514,Extra-Virgin Selection Chickpeas,Protein,1/2 small chicken breast,37.09,21.14,3.95,1.39,125.7,1,0,0,0,0,1.0,Synthetic
515,Cold-Pressed Medley Sardines,Protein,1 piece,54.67,11.37,3.23,0.0,74.5,0,0,0,0,0,1.0,Synthetic
516,Pickled Wild Beef Steak,Protein,1 piece,104.42,21.73,4.63,2.72,139.5,0,0,0,0,1,0.5,Synthetic
517,Local Blend Edamame,Protein,1 piece,101.38,24.27,6.42,0.07,155.1,1,0,0,0,1,0.0,Synthetic
518,Sun-Dried Style White Beans,Protein,1 piece,90.99,20.87,4.04,1.74,126.8,1,0,0,0,1,1.0,Synthetic
519,Homemade Arabian Mackerel Fillet,Protein,1 egg,83.04,10.7,3.61,0.0,75.3,1,0,0,0,1,1.0,Synthetic
520,Spiced Variety Mackerel Fillet,Protein,1/2 small chicken breast,83.67,3.01,4.93,3.05,68.6,0,0,0,0,1,0.0,Synthetic
521,Unsalted Gourmet Cod Fillet,Protein,Palm-sized portion,73.1,17.54,7.33,1.08,140.4,1,0,0,0,1,0.75,Synthetic
522,Local Traditional Tempeh,Protein,1 piece,91.27,6.61,6.51,0.97,88.9,0,0,0,0,1,0.25,Synthetic
523,Pickled Gourmet Whole Wheat Bread,Grains,1 small slice,63.29,2.88,1.22,8.97,58.4,1,1,0,1,0,0.0,Synthetic
524,Whipped Variety Pasta,Grains,1 cup,125.83,0.0,0.0,62.82,251.3,0,1,0,1,1,0.25,Synthetic
525,Seasonal Traditional Corn Tortilla,Grains,1 slice,58.67,15.47,3.24,35.94,234.8,1,1,0,1,0,0.0,Synthetic
526,Fortified Classic Sorghum,Grains,1 medium roll,141.36,6.26,0.0,52.45,234.8,1,1,0,1,0,0.0,Synthetic
527,Lightly-Salted Traditional Amaranth,Grains,1/4 loaf,167.41,0.9,1.06,41.17,177.8,1,1,0,1,0,0.0,Synthetic
528,Cold-Pressed Garden Barley,Grains,1/4 loaf,196.7,19.35,6.9,54.54,357.7,1,1,0,1,0,0.0,Synthetic
529,Marinated Bahraini Oatmeal,Grains,1 cup,30.71,9.19,0.0,2.82,48.0,1,1,1,1,0,0.5,Synthetic
530,Roasted Wild Millet Porridge,Grains,1/4 loaf,108.7,0.75,0.0,47.97,194.9,1,1,0,0,0,0.0,Synthetic
531,Roasted Mix Amaranth,Grains,1 slice,110.03,0.58,2.88,54.76,247.3,1,1,0,1,0,0.5,Synthetic
532,Baked Medley Buckwheat,Grains,1 slice,41.54,5.56,5.44,0.96,75.0,1,1,0,1,0,0.0,Synthetic
533,Extra-Virgin Variety Millet Porridge,Grains,1 small slice,22.08,0.93,0.0,20.04,83.9,1,1,0,1,0,0.0,Synthetic
534,Natural Farm-Fresh Teff Porridge,Grains,1/2 cup,47.79,3.89,0.0,44.53,193.7,1,1,0,1,0,0.75,Synthetic
535,Marinated Traditional Corn Tortilla,Grains,1 small slice,44.86,6.15,0.09,28.16,138.1,1,1,0,1,0,0.0,Synthetic
536,Fortified Classic Brown Rice,Grains,1/3 cup,16.36,1.48,0.32,13.73,63.7,1,1,0,1,0,0.5,Synthetic
537,Homemade Farm-Fresh Quinoa,Grains,1/4 loaf,162.98,0.0,0.19,49.9,201.3,1,1,0,1,0,0.0,Synthetic
538,Marinated Gourmet Brown Rice,Grains,1 cup,5.76,0.0,0.14,5.33,22.6,1,1,0,1,0,0.0,Synthetic
539,Lightly-Salted Premium Whole Wheat Bread,Grains,1/2 cup,207.02,8.88,0.0,54.68,254.2,1,1,0,1,0,0.75,Synthetic
540,Reduced-Fat Heritage Barley,Grains,1 cup,234.0,0.0,9.15,101.46,488.2,1,1,0,1,0,0.25,Synthetic
541,Homemade Classic Rye Bread,Grains,1 slice,41.23,0.42,0.0,0.6,4.1,1,1,0,1,0,0.25,Synthetic
542,Cold-Pressed Selection Teff Porridge,Grains,1/2 cup,5.0,0.18,0.0,4.57,19.0,1,1,0,1,0,0.0,Synthetic
543,Premium Garden Polenta,Grains,1 slice,5.0,0.28,2.93,1.55,33.7,1,0,1,1,0,1.0,Synthetic
544,Baked Garden Couscous,Grains,1/4 loaf,5.0,0.0,0.73,4.01,22.6,1,1,0,1,0,0.25,Synthetic
545,High-Protein Bahraini Polenta,Grains,1/3 cup,103.99,7.07,5.45,86.27,422.4,1,1,1,1,0,0.75,Synthetic
546,Fresh Gourmet Whole Wheat Bread,Grains,1 medium roll,49.01,7.76,3.77,35.03,205.1,1,1,0,1,0,0.75,Synthetic
547,Herb-Infused Blend Whole Grain Crackers,Grains,1 cup,96.38,9.74,0.01,15.25,100.1,1,1,0,1,0,1.0,Synthetic
548,Roasted Variety Brown Rice,Grains,1/4 loaf,109.5,12.24,1.47,84.17,398.9,1,1,0,1,0,0.0,Synthetic
549,Low-Fat Selection Sorghum,Grains,1 small slice,78.09,0.0,0.0,40.27,161.1,1,1,0,1,0,0.5,Synthetic
550,Reduced-Fat Arabian Polenta,Grains,1 cup,49.42,0.0,0.0,7.17,28.7,1,1,1,1,0,0.0,Synthetic
551,Sun-Dried Special Rye Bread,Grains,1/4 loaf,107.27,2.73,3.11,45.03,219.0,1,1,1,1,0,0.75,Synthetic
552,Natural Classic Polenta,Grains,1 cup,224.43,11.53,0.0,43.84,221.5,1,1,0,1,0,0.75,Synthetic
553,Cold-Pressed Variety Buckwheat,Grains,1 slice,108.88,4.93,0.8,68.69,301.7,1,1,0,1,0,1.0,Synthetic
554,Organic Blend Sorghum,Grains,1/3 cup,5.0,1.42,1.09,2.24,24.5,1,1,1,1,0,0.5,Synthetic
555,Frozen Selection Barley,Grains,1/2 cup,5.0,1.11,2.88,0.76,33.4,1,1,0,1,0,0.5,Synthetic
556,Dried Mix Buckwheat,Grains,1/4 loaf,89.05,2.42,0.0,0.6,12.1,1,1,1,1,0,1.0,Synthetic
557,Reduced-Fat Traditional Pasta,Grains,1/2 cup,54.39,2.0,4.02,45.65,226.8,1,1,0,1,0,0.5,Synthetic
558,Spiced Variety Rye Bread,Grains,1/3 cup,5.0,0.17,0.31,4.27,20.5,1,1,0,1,0,0.75,Synthetic
559,Fresh Arabian Rye Bread,Grains,1 slice,16.71,1.06,1.4,13.41,70.5,1,1,0,1,0,0.75,Synthetic
560,Fresh Wild Quinoa,Grains,1 slice,81.31,5.58,0.0,57.03,250.4,1,0,0,0,0,0.5,Synthetic
561,Zero-Fat Selection Brown Rice,Grains,1 cup,47.85,7.01,6.92,36.08,234.6,1,1,1,1,0,0.0,Synthetic
562,Fresh Wild Millet Porridge,Grains,1/4 loaf,80.67,16.56,2.75,39.76,250.0,1,1,0,1,0,0.0,Synthetic
563,Extra-Virgin Selection Millet Porridge,Grains,1/2 cup,52.54,7.16,0.0,42.75,199.6,1,1,0,1,0,0.25,Synthetic
564,Organic Original Sorghum,Grains,1/2 cup,5.0,0.11,0.0,4.64,19.0,1,1,0,1,0,0.25,Synthetic
565,Herb-Infused Style Millet Porridge,Grains,1 small slice,84.01,12.7,2.0,5.54,91.0,1,1,0,1,0,0.0,Synthetic
566,Natural Bahraini Quinoa,Grains,1 slice,179.9,11.48,2.19,19.76,144.7,1,1,0,0,0,0.75,Synthetic
567,Enriched Traditional Whole Wheat Bread,Grains,1/3 cup,234.0,6.74,2.49,24.37,146.9,1,1,0,1,0,0.25,Synthetic
568,Local Original Farro,Grains,1/3 cup,85.3,3.98,2.17,5.74,58.4,1,1,0,0,0,0.25,Synthetic
569,Premium Heritage Sorghum,Grains,1/4 loaf,32.11,0.18,0.39,29.94,124.0,1,1,1,1,0,0.25,Synthetic
570,Enriched Traditional Barley,Grains,1 small slice,75.17,10.85,0.32,57.18,275.0,1,1,1,0,0,0.5,Synthetic
571,High-Protein Heritage Barley,Grains,1/4 loaf,5.0,0.49,0.0,4.26,19.0,1,1,0,1,0,0.25,Synthetic
572,Unsalted Bahraini Buckwheat,Grains,1/3 cup,98.15,1.01,3.64,7.98,68.7,1,1,0,1,0,0.75,Synthetic
573,Whipped Heritage Polenta,Grains,1/4 loaf,135.46,2.41,0.36,0.6,15.3,1,1,0,1,0,0.75,Synthetic
574,Organic Heritage Oatmeal,Grains,1/4 loaf,153.15,14.52,6.71,91.06,482.7,1,1,0,1,0,0.0,Synthetic
575,Whipped Medley Whole Wheat Bread,Grains,1 cup,163.24,6.69,4.49,71.17,351.9,1,1,0,1,0,0.75,Synthetic
576,Extra-Virgin Style Bulgur,Grains,1/3 cup,116.96,13.82,3.07,32.95,214.7,1,1,0,0,0,0.25,Synthetic
577,Organic Heritage Spelt Bread,Grains,1 slice,5.0,0.74,0.0,4.01,19.0,1,1,1,1,0,0.25,Synthetic
578,Herb-Infused Bahraini Brown Rice,Grains,1/4 loaf,36.15,4.43,0.37,19.34,98.4,1,1,0,0,0,0.75,Synthetic
579,Herb-Infused Selection Couscous,Grains,1 slice,158.51,0.0,0.0,18.51,74.0,1,1,0,1,0,0.0,Synthetic
580,Homemade Variety Whole Wheat Bread,Grains,1/4 loaf,215.7,8.59,1.7,87.2,398.5,1,1,0,0,0,0.75,Synthetic
581,High-Protein Garden Teff Porridge,Grains,1/4 loaf,64.19,0.0,0.55,62.18,253.7,1,1,1,1,0,0.0,Synthetic
582,Marinated Mix Brown Rice,Grains,1 medium roll,215.76,5.63,6.44,43.57,254.8,1,1,0,0,0,0.25,Synthetic
583,Zero-Fat Garden Bulgur,Grains,1 slice,15.83,1.02,0.0,14.02,60.2,1,1,0,1,0,0.0,Synthetic
584,Enriched Bahraini Quinoa,Grains,1/4 loaf,5.0,1.2,1.49,0.6,20.6,1,1,0,1,0,1.0,Synthetic
585,Raw Gourmet Rye Bread,Grains,1 small slice,54.98,5.68,2.3,43.47,217.3,1,1,0,1,0,0.25,Synthetic
586,Sun-Dried Gourmet Buckwheat,Grains,1/2 cup,193.52,9.14,5.99,0.6,92.9,1,1,0,0,0,0.5,Synthetic
587,Zero-Fat Blend Sorghum,Grains,1 medium roll,5.0,0.97,0.41,3.36,21.0,1,1,1,1,0,1.0,Synthetic
588,Cold-Pressed Mix Amaranth,Grains,1 cup,221.9,8.81,5.0,43.77,255.3,1,1,0,1,0,0.5,Synthetic
589,Dried Selection Polenta,Grains,1 slice,149.21,5.7,1.29,94.04,410.6,1,0,0,0,0,0.0,Synthetic
590,Fresh Original Polenta,Grains,1/3 cup,103.93,10.85,0.0,45.95,227.2,1,1,1,1,0,1.0,Synthetic
591,Natural Blend Barley,Grains,1 small slice,56.06,10.7,3.45,4.08,90.2,1,1,1,1,0,1.0,Synthetic
592,Sun-Dried Special Couscous,Grains,1 small slice,90.85,2.38,4.54,7.33,79.7,1,1,0,1,0,1.0,Synthetic
593,Plain Special Whole Wheat Bread,Grains,1 slice,5.0,3.11,1.32,0.31,25.6,1,1,0,1,1,0.0,Synthetic
594,Boiled Style Corn Tortilla,Grains,1 medium roll,53.95,6.46,0.0,11.62,72.3,1,1,1,1,0,1.0,Synthetic
595,Enriched Bahraini Teff Porridge,Grains,1 medium roll,162.05,12.02,1.12,34.75,197.2,1,1,0,1,0,0.75,Synthetic
596,Smoked Heritage Corn Tortilla,Grains,1 medium roll,100.3,9.39,0.0,30.06,157.8,0,1,0,0,0,0.75,Synthetic
597,Frozen Classic Pasta,Grains,1 medium roll,94.61,4.37,3.35,42.78,218.8,1,1,0,1,0,0.0,Synthetic
598,Marinated Gourmet Quinoa,Grains,1 slice,64.81,3.51,0.0,15.92,77.7,0,1,1,1,0,0.5,Synthetic
599,Raw Garden Oatmeal,Grains,1/4 loaf,37.23,5.45,0.0,29.92,141.5,1,1,0,1,0,0.5,Synthetic
600,Extra-Virgin Selection Barley,Grains,1 cup,38.46,7.97,0.0,28.57,146.2,1,1,0,1,0,0.0,Synthetic
601,Whipped Blend Farro,Grains,1 cup,47.37,7.22,6.12,22.46,173.8,1,1,0,1,0,0.25,Synthetic
602,Fresh Arabian Quinoa,Grains,1 cup,118.07,11.04,3.36,0.6,76.8,1,1,0,1,0,1.0,Synthetic
603,Smoked Blend Whole Grain Crackers,Grains,1/2 cup,90.45,5.51,8.25,69.15,372.9,1,1,0,1,0,0.25,Synthetic
604,Frozen Selection Corn Tortilla,Grains,1/2 cup,95.32,9.62,9.42,53.77,338.3,1,1,1,1,0,0.25,Synthetic
605,Raw Medley Rye Bread,Grains,1 cup,25.61,2.74,0.09,21.49,97.7,1,1,0,1,0,1.0,Synthetic
606,Seasonal Premium Barley,Grains,1 cup,20.49,0.15,0.89,18.42,82.3,1,1,0,1,0,0.0,Synthetic
607,Unsalted Variety Polenta,Grains,1 cup,14.01,0.91,0.0,12.4,53.2,1,1,1,1,0,0.75,Synthetic
608,Homemade Wild Pasta,Grains,1/3 cup,60.13,17.49,0.0,9.96,109.8,1,1,0,1,0,0.25,Synthetic
609,Raw Wild Teff Porridge,Grains,1/2 cup,6.06,0.0,0.0,5.76,23.0,1,1,1,1,0,0.75,Synthetic
610,Cold-Pressed Original Quinoa,Grains,1 cup,98.98,3.78,7.26,81.3,405.7,1,1,0,1,0,0.25,Synthetic
611,Steamed Arabian Amaranth,Grains,1/3 cup,28.14,3.49,1.49,21.75,114.4,1,1,0,1,0,0.0,Synthetic
612,Roasted Style Corn Tortilla,Grains,1 medium roll,5.0,0.02,0.16,4.57,19.8,1,1,1,1,0,0.5,Synthetic
613,Local Classic Polenta,Grains,1 cup,58.68,9.84,0.0,2.14,47.9,1,0,0,1,0,0.5,Synthetic
614,Boiled Premium Amaranth,Grains,1 medium roll,125.16,3.76,5.96,38.47,222.6,0,1,0,1,0,0.0,Synthetic
615,Grilled Special Couscous,Grains,1 slice,5.0,0.0,0.0,0.6,2.4,1,0,0,0,0,0.5,Synthetic
616,Zero-Fat Style Quinoa,Grains,1 cup,152.08,13.92,5.03,0.6,103.4,1,1,0,1,0,0.75,Synthetic
617,Marinated Style Teff Porridge,Grains,1/3 cup,63.64,0.65,2.82,59.11,264.4,0,1,0,1,0,0.75,Synthetic
618,Homemade Traditional Buckwheat,Grains,1/3 cup,132.12,12.15,0.25,0.6,53.2,1,1,0,1,1,1.0,Synthetic
619,Organic Garden Spelt Bread,Grains,1 cup,209.9,13.84,0.0,35.79,198.5,0,1,0,1,0,0.25,Synthetic
620,Whole Style Buckwheat,Grains,1/4 loaf,234.0,11.36,0.0,15.62,107.9,1,1,1,1,0,0.0,Synthetic
621,Frozen Garden Pasta,Grains,1 small slice,154.57,3.59,0.0,78.87,329.8,1,0,0,1,1,0.0,Synthetic
622,Homemade Blend Couscous,Grains,1 small slice,195.87,4.28,8.89,72.18,385.9,1,1,0,1,0,0.75,Synthetic
623,Frozen Premium Polenta,Grains,1/2 cup,204.36,6.54,5.52,78.95,391.6,1,1,0,1,0,0.5,Synthetic
624,Herb-Infused Blend Bulgur,Grains,1 slice,66.09,7.66,0.0,55.12,251.1,1,1,0,1,0,1.0,Synthetic
625,Baked Heritage Farro,Grains,1 small slice,5.0,0.76,0.19,3.8,19.9,1,1,0,1,0,0.5,Synthetic
626,Homemade Original Bulgur,Grains,1 slice,91.46,6.76,0.0,43.71,201.9,1,1,0,1,0,0.75,Synthetic
627,Low-Fat Bahraini Oatmeal,Grains,1 medium roll,162.23,1.54,4.66,0.6,50.5,1,1,0,1,0,0.25,Synthetic
628,Plain Garden Couscous,Grains,1 cup,42.17,9.0,1.04,31.88,172.9,1,1,1,1,0,1.0,Synthetic
629,Plain Original Polenta,Grains,1/3 cup,181.13,6.97,4.79,11.56,117.2,1,1,0,1,0,0.5,Synthetic
630,Enriched Original Oatmeal,Grains,1/4 loaf,55.58,0.0,0.0,10.16,40.6,1,1,0,1,0,0.0,Synthetic
631,Cold-Pressed Mix Couscous,Grains,1 cup,5.0,0.19,0.0,4.56,19.0,1,1,0,1,0,0.0,Synthetic
632,Reduced-Fat Selection Rice Cake,Grains,1 small slice,5.0,0.42,0.55,3.78,21.8,1,1,1,0,0,1.0,Synthetic
633,Raw Premium Pasta,Grains,1/3 cup,58.95,6.23,4.7,14.4,124.8,1,1,0,1,0,0.25,Synthetic
634,Homemade Premium Millet Porridge,Grains,1 small slice,74.03,11.41,0.0,38.1,198.0,1,1,0,1,0,0.0,Synthetic
635,Boiled Premium Barley,Grains,1/3 cup,86.22,7.57,0.31,14.09,89.4,1,1,0,1,0,0.25,Synthetic
636,Steamed Variety Brown Rice,Grains,1/4 loaf,5.0,0.29,0.23,4.23,20.2,1,1,0,1,0,0.75,Synthetic
637,Frozen Wild Sorghum,Grains,1/3 cup,36.11,1.52,0.27,32.52,138.6,1,1,0,1,0,0.75,Synthetic
